datetime,portfolio_value,cash,positions,return
2022-02-17 21:29:00-05:00,201955.89823913574,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-18 08:30:00-05:00,202169.39422607422,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0010571416274540724
2022-02-18 09:30:00-05:00,202169.39422607422,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-18 09:30:00-05:00,202169.39422607422,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-18 21:30:00-05:00,202169.39422607422,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-18 21:29:00-05:00,202169.39422607422,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-22 08:30:00-05:00,202515.58894348145,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0017123992418957013
2022-02-22 09:30:00-05:00,202515.58894348145,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-22 09:30:00-05:00,202515.58894348145,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-22 21:30:00-05:00,202515.58894348145,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-22 21:29:00-05:00,202515.58894348145,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-23 08:30:00-05:00,202354.02964782715,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",-0.0007977622685598762
2022-02-23 09:30:00-05:00,202354.02964782715,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-23 09:30:00-05:00,202354.02964782715,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-23 21:30:00-05:00,202354.02964782715,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-23 21:29:00-05:00,202354.02964782715,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.0
2022-02-24 08:30:00-05:00,205354.4278869629,100000.0,"[{'asset': GLD, 'quantity': 577.0}]",0.014827469679539185
2022-02-24 09:30:00-05:00,152585.9189453125,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",-0.25696309295408404
2022-02-24 09:30:00-05:00,152585.9189453125,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-02-24 21:30:00-05:00,152585.9189453125,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-02-24 21:29:00-05:00,152585.9189453125,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-02-25 08:30:00-05:00,150808.95947265625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",-0.01164563208019953
2022-02-25 09:30:00-05:00,150808.95947265625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-02-25 09:30:00-05:00,150808.95947265625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-02-25 21:30:00-05:00,150808.95947265625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-02-25 21:29:00-05:00,150808.95947265625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-02-28 08:30:00-05:00,151511.68017578125,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.004659674767217181
2022-02-28 09:30:00-05:00,151511.68017578125,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-02-28 09:30:00-05:00,151511.68017578125,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-02-28 21:30:00-05:00,151511.68017578125,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-02-28 21:29:00-05:00,151511.68017578125,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-01 08:30:00-05:00,151566.40087890625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0003611649152164276
2022-03-01 09:30:00-05:00,151566.40087890625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-01 09:30:00-05:00,151566.40087890625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-01 21:30:00-05:00,151566.40087890625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-01 21:29:00-05:00,151566.40087890625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-02 08:30:00-05:00,151877.44140625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.002052173341453578
2022-03-02 09:30:00-05:00,151877.44140625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-02 09:30:00-05:00,151877.44140625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-02 21:30:00-05:00,151877.44140625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-02 21:29:00-05:00,151877.44140625,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-03 08:30:00-05:00,151828.48193359375,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",-0.00032236171615041
2022-03-03 09:30:00-05:00,151828.48193359375,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-03 09:30:00-05:00,151828.48193359375,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-03 21:30:00-05:00,151828.48193359375,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-03 21:29:00-05:00,151828.48193359375,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.0
2022-03-04 08:30:00-05:00,152447.68017578125,100000.0,"[{'asset': GLD, 'quantity': 288.0}]",0.004078274605013421
2022-03-04 09:30:00-05:00,100000.0,100000.0,[],-0.3440372468463013
2022-03-04 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-04 21:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-04 21:29:00-05:00,100000.0,100000.0,[],0.0
2022-03-07 08:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-07 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-07 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-07 21:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-07 21:29:00-05:00,100000.0,100000.0,[],0.0
2022-03-08 08:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-08 09:30:00-05:00,100000.0,100000.0,[],0.0
